timestamp,scene,frame,track_id,class_name,x1,y1,x2,y2,confidence,crossed
2026-04-27 18:52:46.185,scene_1,0,1,person,434,843,599,988,0.794,0
2026-04-27 18:52:46.187,scene_1,0,2,person,60,813,269,999,0.6547,0
2026-04-27 18:52:46.583,scene_1,1,1,person,433,841,597,983,0.7102,0
2026-04-27 18:52:46.583,scene_1,1,2,person,49,819,260,1009,0.5239,0
2026-04-27 18:52:47.037,scene_1,2,1,person,441,841,593,976,0.7014,0
2026-04-27 18:52:47.038,scene_1,2,2,person,34,827,248,1022,0.5665,0
2026-04-27 18:52:47.395,scene_1,3,1,person,443,838,592,972,0.719,0
2026-04-27 18:52:47.998,scene_1,4,1,person,444,835,592,969,0.6818,0
2026-04-27 18:52:48.345,scene_1,5,1,person,450,831,596,964,0.766,0
2026-04-27 18:52:48.651,scene_1,6,1,person,455,826,605,959,0.7132,0
2026-04-27 18:52:48.651,scene_1,6,2,person,-6,865,213,1074,0.6564,0
2026-04-27 18:52:49.050,scene_1,7,1,person,460,821,610,954,0.7077,0
2026-04-27 18:52:49.329,scene_1,8,1,person,458,818,609,954,0.6956,0
2026-04-27 18:52:49.716,scene_1,9,6,person,266,695,408,811,0.8559,0
2026-04-27 18:52:49.716,scene_1,9,1,person,448,814,607,954,0.5238,0
2026-04-27 18:52:50.111,scene_1,10,6,person,264,694,408,815,0.845,0
2026-04-27 18:52:50.443,scene_1,11,6,person,262,698,406,820,0.811,0
2026-04-27 18:52:50.781,scene_1,12,6,person,257,702,404,825,0.8293,0
2026-04-27 18:52:51.097,scene_1,13,6,person,254,706,402,829,0.8277,0
2026-04-27 18:52:51.371,scene_1,14,6,person,249,710,399,833,0.8595,0
2026-04-27 18:52:51.663,scene_1,15,6,person,241,711,395,837,0.8671,0
2026-04-27 18:52:52.009,scene_1,16,6,person,233,714,392,841,0.8502,0
2026-04-27 18:52:52.339,scene_1,17,6,person,222,717,387,845,0.8438,0
2026-04-27 18:52:52.619,scene_1,18,6,person,210,713,383,846,0.8489,0
2026-04-27 18:52:52.915,scene_1,19,6,person,196,707,378,847,0.7987,0
2026-04-27 18:52:53.255,scene_1,20,6,person,180,710,371,853,0.8426,0
2026-04-27 18:52:53.583,scene_1,21,6,person,163,717,363,860,0.8616,0
2026-04-27 18:52:54.057,scene_1,22,6,person,144,719,355,863,0.853,0
2026-04-27 18:52:54.361,scene_1,23,6,person,122,719,347,866,0.876,0
2026-04-27 18:52:54.711,scene_1,24,6,person,99,723,333,869,0.8814,0
2026-04-27 18:52:55.040,scene_1,25,6,person,78,725,320,872,0.8888,0
2026-04-27 18:52:55.422,scene_1,26,6,person,52,728,305,875,0.8835,0
2026-04-27 18:52:55.430,scene_1,26,9,person,281,702,391,782,0.4854,0
2026-04-27 18:52:55.684,scene_1,27,6,person,31,729,293,878,0.8929,0
2026-04-27 18:52:55.685,scene_1,27,9,person,270,697,391,786,0.6881,0
2026-04-27 18:52:56.016,scene_1,28,6,person,8,731,279,880,0.9027,0
2026-04-27 18:52:56.016,scene_1,28,9,person,266,700,391,792,0.7385,0
2026-04-27 18:52:56.401,scene_1,29,6,person,-3,734,267,883,0.8926,0
2026-04-27 18:52:56.403,scene_1,29,9,person,264,701,392,797,0.7589,0
2026-04-27 18:52:56.744,scene_1,30,6,person,-11,736,256,885,0.8951,0
2026-04-27 18:52:56.745,scene_1,30,9,person,262,709,392,804,0.74,0
2026-04-27 18:52:57.029,scene_1,31,6,person,-14,740,245,886,0.8783,0
2026-04-27 18:52:57.029,scene_1,31,9,person,261,713,392,809,0.8002,0
2026-04-27 18:52:57.310,scene_1,32,6,person,-19,742,228,886,0.8802,0
2026-04-27 18:52:57.311,scene_1,32,9,person,258,710,392,811,0.8045,0
2026-04-27 18:52:57.311,scene_1,32,12,bicycle,477,684,762,905,0.4654,0
2026-04-27 18:52:57.649,scene_1,33,6,person,-23,743,208,884,0.8518,0
