timestamp,scene,frame,track_id,class_name,x1,y1,x2,y2,confidence,crossed
2026-04-26 18:06:56.614,scene_1,0,2,car,426,571,1603,2098,0.8333,1
2026-04-26 18:06:56.616,scene_1,0,2,bus,426,571,1603,2098,0.7792,0
2026-04-26 18:06:56.617,scene_1,0,3,car,2633,1136,3095,1582,0.684,1
2026-04-26 18:06:56.617,scene_1,0,4,car,3384,270,3815,577,0.4765,0
2026-04-26 18:06:56.617,scene_1,0,5,car,2094,815,2591,1171,0.4344,0
2026-04-26 18:06:57.482,scene_1,1,2,car,397,564,1595,2110,0.8245,0
2026-04-26 18:06:57.483,scene_1,1,2,bus,397,564,1595,2110,0.686,0
2026-04-26 18:06:57.488,scene_1,1,3,car,2631,1139,3092,1576,0.6262,0
2026-04-26 18:06:58.275,scene_1,2,2,bus,391,528,1639,2133,0.8462,0
2026-04-26 18:06:58.275,scene_1,2,3,car,2591,1135,3066,1573,0.8176,0
2026-04-26 18:06:58.276,scene_1,2,2,car,391,528,1639,2133,0.6079,0
2026-04-26 18:06:58.983,scene_1,3,2,bus,363,538,1648,2166,0.9139,0
2026-04-26 18:06:58.985,scene_1,3,3,car,2582,1135,3052,1569,0.8144,0
2026-04-26 18:06:59.626,scene_1,4,2,bus,375,465,1652,2135,0.8383,0
2026-04-26 18:06:59.626,scene_1,4,3,car,2583,1133,3041,1556,0.7439,0
2026-04-26 18:07:00.254,scene_1,5,3,car,2583,1132,3036,1548,0.7969,0
2026-04-26 18:07:00.255,scene_1,5,2,bus,363,473,1645,2146,0.7024,0
2026-04-26 18:07:00.256,scene_1,5,4,car,3382,268,3796,583,0.5242,0
2026-04-26 18:07:00.905,scene_1,6,3,car,2580,1124,3036,1540,0.9256,0
2026-04-26 18:07:00.906,scene_1,6,2,bus,367,515,1633,2152,0.7526,0
2026-04-26 18:07:00.907,scene_1,6,5,car,2204,734,2601,1130,0.622,0
2026-04-26 18:07:00.908,scene_1,6,2,car,367,515,1633,2152,0.521,0
2026-04-26 18:07:00.909,scene_1,6,4,car,3387,353,3791,673,0.442,0
2026-04-26 18:07:01.482,scene_1,7,3,car,2582,1120,3035,1533,0.9324,0
2026-04-26 18:07:01.483,scene_1,7,2,bus,389,534,1638,2150,0.8836,0
2026-04-26 18:07:01.484,scene_1,7,2,car,389,534,1638,2150,0.7069,0
2026-04-26 18:07:01.484,scene_1,7,5,car,2220,721,2607,1125,0.5694,0
2026-04-26 18:07:02.054,scene_1,8,3,car,2589,1120,3040,1534,0.9434,0
2026-04-26 18:07:02.055,scene_1,8,2,car,404,534,1640,2139,0.8125,0
2026-04-26 18:07:02.056,scene_1,8,2,bus,404,534,1640,2139,0.7643,0
2026-04-26 18:07:02.057,scene_1,8,5,car,2229,750,2601,1135,0.5626,0
2026-04-26 18:07:02.662,scene_1,9,3,car,2598,1120,3039,1525,0.8675,0
2026-04-26 18:07:02.662,scene_1,9,2,bus,419,526,1647,2131,0.6607,0
2026-04-26 18:07:02.662,scene_1,9,2,car,419,526,1647,2131,0.6444,0
2026-04-26 18:07:02.662,scene_1,9,5,car,2237,741,2601,1126,0.4145,0
2026-04-26 18:07:03.287,scene_1,10,2,bus,435,511,1651,2122,0.8747,0
2026-04-26 18:07:03.288,scene_1,10,3,car,2604,1127,3037,1528,0.7267,0
2026-04-26 18:07:03.289,scene_1,10,2,car,435,511,1651,2122,0.4063,0
2026-04-26 18:07:03.947,scene_1,11,2,bus,447,505,1653,2118,0.8158,0
2026-04-26 18:07:03.949,scene_1,11,3,car,2607,1124,3030,1520,0.7516,0
2026-04-26 18:07:03.951,scene_1,11,2,car,447,505,1653,2118,0.5241,0
2026-04-26 18:07:04.909,scene_1,12,3,car,2603,1124,3028,1520,0.8864,0
2026-04-26 18:07:04.910,scene_1,12,2,bus,440,512,1652,2125,0.7773,0
2026-04-26 18:07:04.911,scene_1,12,2,car,440,512,1652,2125,0.7521,0
2026-04-26 18:07:05.520,scene_1,13,3,car,2608,1119,3031,1514,0.9214,0
2026-04-26 18:07:05.521,scene_1,13,2,bus,453,529,1647,2132,0.8038,0
2026-04-26 18:07:05.521,scene_1,13,2,car,453,529,1647,2132,0.7529,0
2026-04-26 18:07:06.249,scene_1,14,3,car,2597,1117,3023,1509,0.8863,0
2026-04-26 18:07:06.250,scene_1,14,2,car,466,532,1639,2128,0.8525,0
2026-04-26 18:07:06.251,scene_1,14,2,bus,466,532,1639,2128,0.8427,0
2026-04-26 18:07:06.883,scene_1,15,2,bus,469,516,1635,2123,0.876,0
