timestamp,scene,frame,track_id,class_name,x1,y1,x2,y2,confidence,crossed
2026-04-27 18:54:35.119,scene_1,0,1,person,434,843,599,988,0.794,0
2026-04-27 18:54:35.120,scene_1,0,2,person,60,813,269,999,0.6547,0
2026-04-27 18:54:35.415,scene_1,1,1,person,433,841,597,983,0.7102,0
2026-04-27 18:54:35.416,scene_1,1,2,person,49,819,260,1009,0.5239,0
2026-04-27 18:54:35.689,scene_1,2,1,person,441,841,593,976,0.7014,0
2026-04-27 18:54:35.690,scene_1,2,2,person,34,827,248,1022,0.5665,0
2026-04-27 18:54:35.947,scene_1,3,1,person,443,838,592,972,0.719,0
2026-04-27 18:54:36.379,scene_1,4,1,person,444,835,592,969,0.6818,0
2026-04-27 18:54:36.654,scene_1,5,1,person,450,831,596,964,0.766,0
2026-04-27 18:54:36.858,scene_1,6,1,person,455,826,605,959,0.7132,0
2026-04-27 18:54:36.859,scene_1,6,2,person,-6,865,213,1074,0.6564,0
2026-04-27 18:54:37.187,scene_1,7,1,person,460,821,610,954,0.7077,0
2026-04-27 18:54:37.518,scene_1,8,1,person,458,818,609,954,0.6956,0
2026-04-27 18:54:37.896,scene_1,9,6,person,266,695,408,811,0.8559,0
2026-04-27 18:54:37.896,scene_1,9,1,person,448,814,607,954,0.5238,0
2026-04-27 18:54:38.176,scene_1,10,6,person,264,694,408,815,0.845,0
2026-04-27 18:54:38.508,scene_1,11,6,person,262,698,406,820,0.811,0
2026-04-27 18:54:38.770,scene_1,12,6,person,257,702,404,825,0.8293,0
2026-04-27 18:54:39.089,scene_1,13,6,person,254,706,402,829,0.8277,0
2026-04-27 18:54:39.313,scene_1,14,6,person,249,710,399,833,0.8595,0
2026-04-27 18:54:39.660,scene_1,15,6,person,241,711,395,837,0.8671,0
2026-04-27 18:54:39.954,scene_1,16,6,person,233,714,392,841,0.8502,0
2026-04-27 18:54:40.294,scene_1,17,6,person,222,717,387,845,0.8438,0
2026-04-27 18:54:40.590,scene_1,18,6,person,210,713,383,846,0.8489,0
2026-04-27 18:54:40.865,scene_1,19,6,person,196,707,378,847,0.7987,0
2026-04-27 18:54:41.131,scene_1,20,6,person,180,710,371,853,0.8426,0
2026-04-27 18:54:41.436,scene_1,21,6,person,163,717,363,860,0.8616,0
2026-04-27 18:54:41.775,scene_1,22,6,person,144,719,355,863,0.853,0
2026-04-27 18:54:42.013,scene_1,23,6,person,122,719,347,866,0.876,0
2026-04-27 18:54:42.266,scene_1,24,6,person,99,723,333,869,0.8814,0
2026-04-27 18:54:42.532,scene_1,25,6,person,78,725,320,872,0.8888,0
2026-04-27 18:54:42.764,scene_1,26,6,person,52,728,305,875,0.8835,0
2026-04-27 18:54:42.764,scene_1,26,9,person,281,702,391,782,0.4854,0
2026-04-27 18:54:43.004,scene_1,27,6,person,31,729,293,878,0.8929,0
2026-04-27 18:54:43.005,scene_1,27,9,person,270,697,391,786,0.6881,0
2026-04-27 18:54:43.257,scene_1,28,6,person,8,731,279,880,0.9027,0
2026-04-27 18:54:43.258,scene_1,28,9,person,266,700,391,792,0.7385,0
2026-04-27 18:54:43.663,scene_1,29,6,person,-3,734,267,883,0.8926,0
2026-04-27 18:54:43.663,scene_1,29,9,person,264,701,392,797,0.7589,0
2026-04-27 18:54:43.912,scene_1,30,6,person,-11,736,256,885,0.8951,0
2026-04-27 18:54:43.912,scene_1,30,9,person,262,709,392,804,0.74,0
2026-04-27 18:54:44.165,scene_1,31,6,person,-14,740,245,886,0.8783,0
2026-04-27 18:54:44.166,scene_1,31,9,person,261,713,392,809,0.8002,0
2026-04-27 18:54:44.444,scene_1,32,6,person,-19,742,228,886,0.8802,0
2026-04-27 18:54:44.446,scene_1,32,9,person,258,710,392,811,0.8045,0
2026-04-27 18:54:44.450,scene_1,32,12,bicycle,477,684,762,905,0.4654,0
2026-04-27 18:54:44.754,scene_1,33,6,person,-23,743,208,884,0.8518,0
2026-04-27 18:54:44.755,scene_1,33,9,person,254,712,392,815,0.7758,0
2026-04-27 18:54:45.018,scene_1,34,6,person,-26,745,184,883,0.848,0
2026-04-27 18:54:45.018,scene_1,34,9,person,251,713,391,819,0.7895,0
2026-04-27 18:54:45.234,scene_1,35,6,person,-27,745,163,882,0.8014,0
2026-04-27 18:54:45.234,scene_1,35,9,person,247,709,391,822,0.7707,0
2026-04-27 18:54:45.517,scene_1,36,9,person,244,710,390,825,0.8364,0
2026-04-27 18:54:45.517,scene_1,36,6,person,-28,747,140,882,0.8004,0
2026-04-27 18:54:45.811,scene_1,37,9,person,239,712,387,830,0.7997,0
2026-04-27 18:54:45.811,scene_1,37,6,person,-29,749,115,883,0.6683,0
2026-04-27 18:54:46.056,scene_1,38,9,person,233,713,385,835,0.7985,0
2026-04-27 18:54:46.238,scene_1,39,9,person,226,714,382,839,0.8135,0
2026-04-27 18:54:46.487,scene_1,40,9,person,217,715,379,844,0.8154,0
2026-04-27 18:54:46.696,scene_1,41,9,person,206,715,373,847,0.8502,0
2026-04-27 18:54:46.697,scene_1,41,1,person,479,743,618,872,0.6846,0
2026-04-27 18:54:47.015,scene_1,42,9,person,193,716,367,852,0.872,0
2026-04-27 18:54:47.015,scene_1,42,1,person,478,741,617,870,0.7295,0
2026-04-27 18:54:47.328,scene_1,43,9,person,178,716,361,857,0.8668,0
2026-04-27 18:54:47.328,scene_1,43,1,person,478,739,616,868,0.7421,0
2026-04-27 18:54:47.690,scene_1,44,9,person,161,716,353,862,0.8758,0
2026-04-27 18:54:47.691,scene_1,44,1,person,478,737,616,865,0.693,0
2026-04-27 18:54:47.691,scene_1,44,10,bus,853,804,914,948,0.4371,0
2026-04-27 18:54:47.936,scene_1,45,9,person,139,715,342,866,0.8559,0
2026-04-27 18:54:47.936,scene_1,45,1,person,477,734,614,861,0.7952,0
2026-04-27 18:54:48.240,scene_1,46,9,person,115,717,329,871,0.8798,0
2026-04-27 18:54:48.241,scene_1,46,1,person,478,732,614,855,0.7787,0
2026-04-27 18:54:48.242,scene_1,46,17,person,306,719,389,787,0.6172,0
2026-04-27 18:54:48.508,scene_1,47,9,person,89,723,313,878,0.8928,0
2026-04-27 18:54:48.508,scene_1,47,1,person,477,731,613,854,0.7062,0
2026-04-27 18:54:48.509,scene_1,47,17,person,287,704,390,788,0.6653,0
2026-04-27 18:54:48.789,scene_1,48,9,person,61,726,297,883,0.8912,0
2026-04-27 18:54:48.790,scene_1,48,1,person,476,730,612,851,0.709,0
2026-04-27 18:54:48.790,scene_1,48,17,person,276,703,391,793,0.608,0
2026-04-27 18:54:49.047,scene_1,49,9,person,32,729,281,888,0.9,0
2026-04-27 18:54:49.048,scene_1,49,1,person,476,729,612,848,0.7277,0
2026-04-27 18:54:49.048,scene_1,49,17,person,268,700,392,796,0.7275,0
