timestamp,scene,frame,track_id,class_name,x1,y1,x2,y2,confidence,crossed
2026-04-26 17:55:46.389,scene_1,0,1,person,52,104,579,479,0.8671,1
2026-04-26 17:55:46.899,scene_1,2,1,person,52,105,579,479,0.8794,0
2026-04-26 17:55:47.294,scene_1,4,1,person,50,105,574,479,0.8621,0
2026-04-26 17:55:47.669,scene_1,6,1,person,51,105,575,479,0.9009,0
2026-04-26 17:55:48.055,scene_1,8,1,person,56,106,577,479,0.9188,0
2026-04-26 17:55:48.469,scene_1,10,1,person,54,105,577,479,0.9048,0
2026-04-26 17:55:48.792,scene_1,12,1,person,54,105,577,479,0.9078,0
2026-04-26 17:55:49.210,scene_1,14,1,person,54,107,577,480,0.9226,0
2026-04-26 17:55:49.466,scene_1,16,1,person,57,112,578,480,0.9102,0
2026-04-26 17:55:49.913,scene_1,18,1,person,57,114,576,480,0.9155,0
2026-04-26 17:55:50.261,scene_1,20,1,person,56,115,575,480,0.9156,0
2026-04-26 17:55:50.602,scene_1,22,1,person,57,115,575,479,0.9091,0
2026-04-26 17:55:50.996,scene_1,24,1,person,56,114,575,479,0.9121,0
2026-04-26 17:55:51.433,scene_1,26,1,person,56,113,575,479,0.9116,0
2026-04-26 17:55:52.080,scene_1,28,1,person,54,113,574,479,0.9116,0
2026-04-26 17:55:52.581,scene_1,30,1,person,52,113,572,479,0.9176,0
2026-04-26 17:55:52.978,scene_1,32,1,person,57,112,574,478,0.9122,0
2026-04-26 17:55:53.388,scene_1,34,1,person,58,112,575,478,0.918,0
2026-04-26 17:55:53.758,scene_1,36,1,person,53,113,571,479,0.907,0
2026-04-26 17:55:54.210,scene_1,38,1,person,43,122,549,482,0.941,0
2026-04-26 17:55:54.624,scene_1,40,1,person,-10,172,456,500,0.9163,0
2026-04-26 17:55:55.021,scene_1,42,1,person,-37,221,383,511,0.8703,0
2026-04-26 17:55:55.391,scene_1,44,1,person,-36,253,348,509,0.7735,0
2026-04-26 17:55:55.831,scene_1,46,1,person,-4,275,340,505,0.8394,0
2026-04-26 17:55:56.141,scene_1,48,1,person,-13,288,291,497,0.8198,0
2026-04-26 17:55:56.376,scene_1,50,1,person,-30,289,219,485,0.7006,0
2026-04-26 17:55:57.812,scene_1,58,4,person,211,252,490,476,0.8422,1
2026-04-26 17:55:58.081,scene_1,60,4,person,168,171,549,473,0.8991,0
2026-04-26 17:55:58.480,scene_1,62,4,person,123,118,567,471,0.8674,0
2026-04-26 17:56:00.084,scene_1,72,5,person,214,242,504,475,0.7911,1
2026-04-26 17:56:00.337,scene_1,74,5,person,219,225,527,475,0.8464,0
2026-04-26 17:56:00.827,scene_1,76,5,person,218,209,541,475,0.858,0
2026-04-26 17:56:01.201,scene_1,78,5,person,235,198,576,477,0.8048,0
2026-04-26 17:56:01.523,scene_1,80,3,person,8,179,202,484,0.8462,1
2026-04-26 17:56:01.523,scene_1,80,5,person,255,194,602,479,0.7675,0
2026-04-26 17:56:02.124,scene_1,82,3,person,8,178,216,484,0.7261,0
2026-04-26 17:56:02.125,scene_1,82,5,person,274,192,614,479,0.6492,0
