timestamp,scene,frame,track_id,class_name,x1,y1,x2,y2,confidence,crossed
2026-04-26 19:04:10.888,scene_1,0,1,car,1593,430,1862,741,0.8244,0
2026-04-26 19:04:10.889,scene_1,0,2,car,752,71,976,186,0.729,0
2026-04-26 19:04:10.891,scene_1,0,3,car,1669,242,1865,451,0.5873,0
2026-04-26 19:04:10.891,scene_1,0,4,motorcycle,195,882,406,1080,0.5653,1
2026-04-26 19:04:10.893,scene_1,0,5,car,1775,119,1919,282,0.4944,0
2026-04-26 19:04:10.893,scene_1,0,6,motorcycle,1033,427,1116,521,0.4767,0
2026-04-26 19:04:10.895,scene_1,0,7,motorcycle,670,777,833,946,0.4678,1
2026-04-26 19:04:10.896,scene_1,0,8,motorcycle,914,578,1004,691,0.4619,1
2026-04-26 19:04:10.897,scene_1,0,9,motorcycle,1028,624,1150,749,0.4429,1
2026-04-26 19:04:10.898,scene_1,0,10,motorcycle,335,176,440,262,0.4158,0
2026-04-26 19:04:10.899,scene_1,0,11,motorcycle,575,664,708,822,0.4072,1
2026-04-26 19:04:11.117,scene_1,1,2,car,740,82,965,196,0.7865,0
2026-04-26 19:04:11.118,scene_1,1,1,car,1590,439,1859,751,0.7802,1
2026-04-26 19:04:11.119,scene_1,1,4,motorcycle,196,873,408,1078,0.5794,0
2026-04-26 19:04:11.120,scene_1,1,7,motorcycle,685,778,838,947,0.5463,0
2026-04-26 19:04:11.121,scene_1,1,3,car,1664,251,1861,458,0.5145,0
2026-04-26 19:04:11.122,scene_1,1,8,motorcycle,917,582,1005,691,0.4945,0
2026-04-26 19:04:11.122,scene_1,1,5,car,1772,122,1919,289,0.43,0
2026-04-26 19:04:11.124,scene_1,1,12,motorcycle,317,662,517,839,0.4282,1
2026-04-26 19:04:11.342,scene_1,2,1,car,1588,450,1856,764,0.7967,0
2026-04-26 19:04:11.343,scene_1,2,2,car,729,94,951,206,0.7482,0
2026-04-26 19:04:11.345,scene_1,2,7,motorcycle,687,778,839,949,0.6931,0
2026-04-26 19:04:11.346,scene_1,2,4,motorcycle,200,889,407,1082,0.6824,0
2026-04-26 19:04:11.347,scene_1,2,3,car,1663,262,1859,469,0.6646,0
2026-04-26 19:04:11.348,scene_1,2,5,car,1774,135,1918,295,0.6189,0
2026-04-26 19:04:11.350,scene_1,2,14,motorcycle,298,206,402,281,0.5394,0
2026-04-26 19:04:11.351,scene_1,2,8,motorcycle,923,591,1008,695,0.4984,0
2026-04-26 19:04:11.352,scene_1,2,13,motorcycle,1056,654,1145,753,0.4751,1
2026-04-26 19:04:11.353,scene_1,2,12,motorcycle,318,670,519,843,0.4629,0
2026-04-26 19:04:11.354,scene_1,2,11,motorcycle,586,678,714,826,0.4443,0
2026-04-26 19:04:11.354,scene_1,2,13,motorcycle,1056,654,1145,753,0.41,0
2026-04-26 19:04:11.355,scene_1,2,6,motorcycle,1044,427,1133,524,0.4058,0
2026-04-26 19:04:11.598,scene_1,3,2,car,717,107,938,217,0.8415,0
2026-04-26 19:04:11.600,scene_1,3,1,car,1586,460,1853,776,0.8105,0
2026-04-26 19:04:11.600,scene_1,3,7,motorcycle,690,782,840,955,0.7082,0
2026-04-26 19:04:11.601,scene_1,3,3,car,1661,271,1857,478,0.624,0
2026-04-26 19:04:11.602,scene_1,3,5,car,1771,146,1918,307,0.6229,0
2026-04-26 19:04:11.603,scene_1,3,4,motorcycle,202,890,409,1081,0.5132,0
2026-04-26 19:04:11.604,scene_1,3,8,motorcycle,927,594,1012,697,0.4929,0
2026-04-26 19:04:11.797,scene_1,4,2,car,706,119,926,228,0.8418,0
2026-04-26 19:04:11.798,scene_1,4,1,car,1584,470,1849,785,0.7327,0
2026-04-26 19:04:11.800,scene_1,4,7,motorcycle,693,783,842,958,0.635,0
2026-04-26 19:04:11.801,scene_1,4,5,car,1766,155,1917,318,0.6026,0
2026-04-26 19:04:11.802,scene_1,4,3,car,1660,282,1854,488,0.5701,0
2026-04-26 19:04:11.802,scene_1,4,12,motorcycle,317,675,524,849,0.5695,0
