timestamp,scene,frame,track_id,class_name,x1,y1,x2,y2,confidence,crossed
2026-04-28 13:30:27.938,intersection_finetuned,0,1,person,2192,829,2615,1183,0.7817,0
2026-04-28 13:30:27.939,intersection_finetuned,0,2,person,2580,1151,3094,1581,0.7513,1
2026-04-28 13:30:27.939,intersection_finetuned,0,3,person,3459,347,3738,558,0.7364,0
2026-04-28 13:30:27.939,intersection_finetuned,0,4,person,2882,231,3165,443,0.7166,0
2026-04-28 13:30:27.939,intersection_finetuned,0,5,person,2084,32,2369,317,0.7166,0
2026-04-28 13:30:27.939,intersection_finetuned,0,6,person,3689,465,3840,762,0.6599,0
2026-04-28 13:30:27.939,intersection_finetuned,0,7,person,3136,186,3366,353,0.5377,0
2026-04-28 13:30:28.503,intersection_finetuned,1,1,person,2194,832,2616,1180,0.8196,0
2026-04-28 13:30:28.503,intersection_finetuned,1,2,person,2579,1148,3093,1579,0.7827,0
2026-04-28 13:30:28.503,intersection_finetuned,1,3,person,3470,353,3736,556,0.7322,0
2026-04-28 13:30:28.503,intersection_finetuned,1,5,person,2081,31,2351,310,0.7072,0
2026-04-28 13:30:28.503,intersection_finetuned,1,4,person,2887,236,3163,442,0.6925,0
2026-04-28 13:30:28.503,intersection_finetuned,1,7,person,3132,184,3365,351,0.546,0
2026-04-28 13:30:28.504,intersection_finetuned,1,8,person,2171,290,2409,476,0.4908,0
2026-04-28 13:30:28.504,intersection_finetuned,1,6,person,3734,489,3845,753,0.4639,0
2026-04-28 13:30:28.504,intersection_finetuned,1,9,person,2316,579,2673,943,0.4393,0
2026-04-28 13:30:28.760,intersection_finetuned,2,2,person,2580,1144,3093,1575,0.8153,0
2026-04-28 13:30:28.760,intersection_finetuned,2,4,person,2890,235,3165,444,0.6908,0
2026-04-28 13:30:28.760,intersection_finetuned,2,5,person,2082,29,2356,314,0.6552,0
2026-04-28 13:30:28.760,intersection_finetuned,2,7,person,3131,184,3366,354,0.6407,0
2026-04-28 13:30:28.760,intersection_finetuned,2,3,person,3452,342,3732,555,0.6186,0
2026-04-28 13:30:28.760,intersection_finetuned,2,1,person,2200,829,2622,1174,0.6101,0
2026-04-28 13:30:28.760,intersection_finetuned,2,11,person,3712,460,3840,759,0.517,0
2026-04-28 13:30:28.760,intersection_finetuned,2,11,person,3712,460,3840,759,0.4665,0
